,days_past_due,principal_balance,principal_paid
96399,0,0.0,25000.0
96400,0,0.0,20000.0
96401,0,0.0,3500.0
96402,60,16299.12,11025.88
96403,0,0.0,10000.0
96404,29,6315.98,684.02
96405,516,0.0,8721.65
96406,60,2113.44,8686.56
96407,0,0.0,9000.0
96408,60,4554.11,5445.89
96409,60,2238.38,4761.62
96410,0,0.0,9500.0
96411,60,9454.66,2545.34
96412,0,0.0,3600.0
96413,29,7908.69,8091.31
96414,0,0.0,6000.0
96415,0,0.0,7875.0
96416,60,2502.26,17497.74
96417,851,0.0,1043.71
96418,0,0.0,10000.0
96419,425,0.0,14924.17
96420,29,2976.59,12023.41
96421,0,0.0,5000.0
96422,0,0.0,11200.0
96423,60,3939.38,1060.62
96424,0,0.0,25000.0
96425,394,0.0,5261.26
96426,0,0.0,20000.0
96427,60,9949.53,2050.47
96428,60,2739.7,7260.3
96429,790,0.0,2772.33
96430,60,34817.92,5182.08
96431,60,9786.7,213.3
96432,60,13561.69,1638.31
96433,0,0.0,9050.0
96434,0,0.0,6400.0
96435,29,1274.56,18725.44
96436,486,0.0,5430.97
96437,60,8432.06,5567.94
96438,60,2985.22,4014.78
96439,1033,0.0,977.63
96440,0,0.0,11000.0
96441,0,0.0,12000.0
96442,60,18225.96,2774.04
96443,0,0.0,24250.0
96444,0,0.0,13000.0
96445,29,2939.55,4060.45
96446,0,0.0,12000.0
96447,60,14537.27,3462.73
96448,60,6956.73,3043.27
96449,60,31907.84,3092.16
96450,60,25340.16,4659.84
96451,29,1255.69,1944.31
96452,0,0.0,18000.0
96453,0,0.0,20000.0
96454,0,0.0,8000.0
96455,60,2719.64,7280.36
96456,0,0.0,12000.0
96457,60,8545.96,454.04
96458,60,35000.0,0.0
96459,121,8400.7,1599.3
96460,0,0.0,5600.0
96461,0,0.0,35000.0
96462,60,3898.59,101.41
96463,60,1783.57,11541.43
96464,60,29293.87,5706.13
96465,29,8153.99,11846.01
96466,0,0.0,20000.0
96467,0,0.0,16000.0
96468,0,0.0,14000.0
96469,0,0.0,8400.0
96470,881,0.0,2612.41
96471,0,0.0,14000.0
96472,60,18560.45,1439.55
96473,29,17045.83,2954.17
96474,60,20580.28,3419.72
96475,455,0.0,4722.16
96476,0,0.0,12550.0
96477,182,0.0,7347.87
96478,0,0.0,1000.0
96479,60,6282.35,6717.65
96480,60,10777.71,3222.29
96481,60,5439.35,560.65
96482,29,598.24,9401.76
96483,0,0.0,5100.0
96484,0,0.0,9500.0
96485,29,14862.67,2537.33
96486,29,11786.55,2213.45
96487,60,8289.25,3710.75
96488,60,14426.86,3573.14
96489,60,5552.68,2447.32
96490,0,0.0,4500.0
96491,60,16988.62,3011.38
96492,60,9719.16,15280.84
96493,759,0.0,6831.5
96494,90,2000.0,0.0
96495,0,0.0,8000.0
96496,0,0.0,33600.0
96497,29,10265.61,1734.39
96498,0,0.0,11000.0
96499,0,0.0,6000.0
96500,60,9486.66,8513.34
96501,60,5781.6,9218.4
96502,0,0.0,2700.0
96503,0,0.0,16000.0
96504,60,25247.98,9752.02
96505,0,0.0,24500.0
96506,60,5448.3,576.7
96507,0,0.0,4000.0
96508,60,448.32,751.68
96509,29,1408.83,3691.17
96510,60,14913.56,5086.44
96511,29,23544.48,6455.52
96512,302,0.0,5796.2
96513,60,3581.63,6418.37
96514,29,6814.51,3185.49
96515,60,2123.64,7876.36
96516,60,19838.2,161.8
96517,29,8752.45,2247.55
96518,0,0.0,28000.0
96519,60,33333.99,1616.01
96520,60,9608.54,391.46
96521,90,32000.0,0.0
96522,29,18060.64,11939.36
96523,0,0.0,16000.0
96524,60,1747.41,7777.59
96525,0,0.0,3000.0
96526,0,0.0,17000.0
96527,0,0.0,22500.0
96528,0,0.0,29700.0
96529,60,4954.26,1445.74
96530,60,1643.48,356.52
96531,60,6223.06,9776.94
96532,0,0.0,3000.0
96533,60,28854.82,11145.18
96534,60,18869.25,6130.75
96535,0,0.0,10000.0
96536,0,0.0,24000.0
96537,29,24796.27,5828.73
96538,29,13746.94,11253.06
96539,0,0.0,11000.0
96540,60,1515.92,4484.08
96541,29,16417.57,9682.43
96542,60,2479.32,4520.68
96543,0,0.0,15000.0
96544,486,0.0,746.04
96545,29,4205.1,794.9
96546,0,0.0,12000.0
96547,29,15546.21,953.79
96548,0,0.0,21000.0
96549,60,7174.08,2825.92
96550,820,0.0,10247.49
96551,60,8739.11,1260.89
96552,0,0.0,6400.0
96553,363,0.0,507.47
96554,1186,0.0,6796.15
96555,0,0.0,10400.0
96556,941,0.0,4249.16
96557,0,0.0,21000.0
96558,60,5311.71,2688.29
96559,60,18939.73,7460.27
96560,60,826.47,2048.53
96561,1094,0.0,11643.96
96562,60,2874.12,3625.88
96563,29,1516.9,10483.1
96564,60,20000.0,0.0
96565,0,0.0,8000.0
96566,0,0.0,8000.0
96567,60,4723.15,1676.85
96568,0,0.0,20950.0
96569,0,0.0,25000.0
96570,0,0.0,12000.0
96571,60,3212.03,1687.97
96572,60,1595.16,1804.84
96573,60,4000.0,0.0
96574,0,0.0,16800.0
96575,60,186.22,813.78
96576,0,0.0,5200.0
96577,60,10000.0,0.0
96578,60,9825.19,5524.81
96579,60,9394.76,3205.24
96580,0,0.0,14400.0
96581,0,0.0,8000.0
96582,60,39477.69,522.31
96583,0,0.0,10000.0
96584,0,0.0,8000.0
96585,0,0.0,10000.0
96586,29,9106.28,2893.72
96587,60,1777.19,6222.81
96588,60,3771.51,14628.49
96589,0,0.0,35000.0
96590,60,19144.69,1855.31
96591,60,4960.86,15039.14
96592,0,0.0,9500.0
96593,29,13838.66,2161.34
96594,29,4888.34,111.66
96595,0,0.0,1500.0
96596,0,0.0,10000.0
96597,0,0.0,11000.0
96598,60,26501.87,3498.13
96599,0,0.0,30000.0
96600,0,0.0,18000.0
96601,0,0.0,18000.0
96602,0,0.0,23675.0
96603,29,7763.67,16236.33
96604,0,0.0,5000.0
96605,0,0.0,12000.0
96606,60,3753.79,12196.21
96607,60,10855.46,9144.54
96608,667,0.0,442.37
96609,0,0.0,12000.0
96610,0,0.0,1200.0
96611,29,18443.55,1556.45
96612,0,0.0,20000.0
96613,0,0.0,23000.0
96614,60,3185.5,814.5
96615,29,3503.66,16496.34
96616,29,6676.08,10173.92
96617,29,2501.52,18498.48
96618,60,16029.84,3970.16
96619,0,0.0,3600.0
96620,60,10000.0,0.0
96621,60,24110.23,3889.77
96622,820,0.0,1677.25
96623,0,0.0,15000.0
96624,0,0.0,8000.0
96625,29,9408.9,11541.1
96626,60,418.03,12181.97
96627,0,0.0,19225.0
96628,29,4681.88,1343.12
96629,60,6003.8,1196.2
96630,29,6761.07,2738.93
96631,29,2317.48,182.52
96632,637,0.0,2593.19
96633,1033,0.0,7335.11
96634,60,9998.13,2001.87
96635,60,5534.77,9165.23
96636,0,0.0,2400.0
96637,29,9045.43,2154.57
96638,151,5237.37,2762.63
96639,60,2062.78,8937.22
96640,0,0.0,15000.0
96641,60,1430.51,569.49
96642,0,0.0,12000.0
96643,0,0.0,12000.0
96644,333,0.0,4943.95
96645,60,9773.03,226.97
96646,29,32781.37,7218.63
96647,0,0.0,2000.0
96648,60,5984.23,4015.77
96649,0,0.0,3600.0
96650,60,19473.55,526.45
96651,29,13920.33,1079.67
96652,0,0.0,5000.0
96653,0,0.0,17000.0
96654,0,0.0,10000.0
96655,425,0.0,1408.89
96656,121,6965.75,28034.25
96657,486,0.0,4909.73
96658,60,9434.88,5565.12
96659,60,9748.47,251.53
96660,60,9341.08,1458.92
96661,29,12378.26,321.74
96662,60,5395.97,6829.03
96663,60,3500.0,0.0
96664,0,0.0,15000.0
96665,60,11701.54,298.46
96666,29,8111.76,13913.24
96667,29,670.3,2329.7
96668,0,0.0,12800.0
96669,0,0.0,4000.0
96670,60,7546.44,9303.56
96671,0,0.0,6000.0
96672,1094,0.0,4293.43
96673,29,9628.77,371.23
96674,60,12704.63,2295.37
96675,0,0.0,7000.0
96676,60,7523.39,1476.61
96677,60,17285.85,8314.15
96678,29,13103.52,7896.48
96679,60,5555.91,6444.09
96680,394,0.0,17738.41
96681,0,0.0,11000.0
96682,0,0.0,17600.0
96683,29,6338.9,1661.1
96684,0,0.0,21000.0
96685,0,0.0,25000.0
96686,820,0.0,4485.96
96687,0,0.0,20000.0
96688,29,15415.69,584.31
96689,0,0.0,21000.0
96690,0,0.0,28000.0
96691,0,0.0,20000.0
96692,0,0.0,14000.0
96693,1521,0.0,5789.65
96694,29,26155.78,844.22
96695,60,11945.56,3054.44
96696,0,0.0,28000.0
96697,0,0.0,4800.0
96698,60,20000.0,0.0
96699,60,13978.62,16021.38
96700,0,0.0,5600.0
96701,60,14347.06,2127.94
96702,60,24384.39,615.61
96703,0,0.0,21750.0
96704,272,0.0,1575.71
96705,0,0.0,25000.0
96706,60,10902.37,14097.63
96707,60,11534.06,3465.94
96708,0,0.0,11700.0
96709,60,3774.25,6025.75
96710,0,0.0,7000.0
96711,60,4573.72,426.28
96712,0,0.0,15975.0
96713,272,0.0,5923.75
96714,0,0.0,15000.0
96715,0,0.0,16000.0
96716,0,0.0,35000.0
96717,0,0.0,8000.0
96718,60,13272.69,1127.31
96719,486,0.0,5713.45
96720,29,21427.92,3572.08
96721,0,0.0,20000.0
96722,60,1779.94,17120.06
96723,60,11204.37,3795.63
96724,0,0.0,35000.0
96725,759,0.0,1164.88
96726,0,0.0,7500.0
96727,29,7437.1,562.9
96728,60,2976.52,9023.48
96729,0,0.0,2700.0
96730,29,13112.71,2887.29
96731,29,11666.68,333.32
96732,0,0.0,18000.0
96733,60,1806.01,1193.99
96734,0,0.0,20000.0
96735,60,17086.86,413.14
96736,0,0.0,10000.0
96737,60,12662.54,8337.46
96738,29,19497.84,502.16
96739,0,0.0,20000.0
96740,0,0.0,5500.0
96741,60,9124.25,3675.75
96742,60,3135.05,1064.95
96743,0,0.0,8000.0
96744,0,0.0,19000.0
96745,425,0.0,2546.42
96746,29,1631.04,5043.96
96747,60,2377.35,13622.65
96748,29,7356.19,4643.81
96749,60,1446.13,2553.87
96750,60,6745.7,754.3
96751,486,0.0,657.48
96752,0,0.0,35000.0
96753,0,0.0,7000.0
96754,29,5575.81,8424.19
96755,29,25438.67,2161.33
96756,60,8773.94,1226.06
96757,0,0.0,18000.0
96758,0,0.0,9175.0
96759,0,0.0,13800.0
96760,0,0.0,5600.0
96761,60,389.15,8885.85
96762,60,24309.77,340.23
96763,60,35000.0,0.0
96764,60,9494.03,10505.97
96765,0,0.0,8000.0
96766,29,7461.07,16538.93
96767,0,0.0,11750.0
96768,0,0.0,35000.0
96769,60,5405.25,494.75
96770,0,0.0,7000.0
96771,0,0.0,3000.0
96772,60,2565.33,434.67
96773,0,0.0,12000.0
96774,60,4981.58,1018.42
96775,0,0.0,7500.0
96776,29,6272.6,127.4
96777,1368,0.0,1457.91
96778,0,0.0,9100.0
96779,0,0.0,12000.0
96780,0,0.0,8350.0
96781,0,0.0,6100.0
96782,0,0.0,12000.0
96783,60,5312.54,11037.46
96784,0,0.0,20000.0
96785,60,3254.59,1745.41
96786,60,12000.0,0.0
96787,60,22093.57,4081.43
96788,60,4173.08,7826.92
96789,60,13003.5,11946.5
96790,60,22103.35,2896.65
96791,29,7922.49,16077.51
96792,0,0.0,25000.0
96793,29,2277.61,3722.39
96794,0,0.0,10800.0
96795,0,0.0,35000.0
96796,394,0.0,6223.07
96797,29,11311.21,6688.79
96798,0,0.0,6500.0
96799,0,0.0,2100.0
96800,0,0.0,35000.0
96801,60,2274.71,12175.29
96802,0,0.0,2000.0
96803,60,20487.66,14512.34
96804,60,34319.69,1680.31
96805,60,9540.07,1659.93
96806,0,0.0,12000.0
96807,29,6641.94,2358.06
96808,0,0.0,7350.0
96809,0,0.0,25575.0
96810,60,13735.88,10739.12
96811,1368,0.0,400.89
96812,60,3979.06,1620.94
96813,0,0.0,2600.0
96814,60,13917.75,6082.25
96815,29,22896.8,1103.2
96816,29,5178.08,29821.92
96817,272,0.0,1435.73
96818,0,0.0,2800.0
96819,0,0.0,20000.0
96820,60,4942.88,17557.12
96821,60,12000.0,0.0
96822,60,9060.13,1439.87
96823,60,23633.77,5366.23
96824,912,0.0,3837.23
96825,0,0.0,5500.0
96826,60,12929.69,570.31
96827,29,6795.25,11204.75
96828,0,0.0,30000.0
96829,0,0.0,26650.0
96830,29,9747.97,3052.03
96831,60,5390.81,4609.19
96832,29,17734.12,2465.88
96833,60,24693.72,306.28
96834,29,18736.57,2263.43
96835,60,11872.19,927.81
96836,0,0.0,4500.0
96837,60,2644.7,355.3
96838,29,39542.45,457.55
96839,60,4081.33,11518.67
96840,0,0.0,23850.0
96841,0,0.0,19900.0
96842,0,0.0,20700.0
96843,60,8195.29,1804.71
96844,0,0.0,24000.0
96845,728,0.0,2678.28
96846,0,0.0,35000.0
96847,29,15853.92,1746.08
96848,0,0.0,25000.0
96849,0,0.0,16000.0
96850,60,8520.28,1479.72
96851,60,2392.06,4007.94
96852,60,14075.99,324.01
96853,0,0.0,19000.0
96854,29,11774.59,1225.41
96855,1733,0.0,2543.94
96856,60,19391.98,1608.02
96857,0,0.0,27000.0
96858,60,20000.0,0.0
96859,0,0.0,9000.0
96860,60,9020.91,11379.09
96861,0,0.0,11200.0
96862,60,18303.26,9696.74
96863,60,14253.48,12746.52
96864,29,20777.63,4422.37
96865,29,7279.87,8720.13
96866,0,0.0,7200.0
96867,333,0.0,13328.24
96868,60,10087.49,12887.51
96869,60,1500.0,0.0
96870,0,0.0,12000.0
96871,60,2166.27,7433.73
96872,0,0.0,3500.0
96873,0,0.0,14000.0
96874,60,15836.56,2163.44
96875,0,0.0,30000.0
96876,0,0.0,9000.0
96877,29,20709.87,4290.13
96878,60,12302.12,12697.88
96879,637,0.0,2031.59
96880,0,0.0,35000.0
96881,0,0.0,30000.0
96882,29,11031.93,13968.07
96883,29,4435.98,564.02
96884,151,0.0,9548.7
96885,60,4120.06,679.94
96886,29,22464.56,12535.44
96887,60,11141.64,858.36
96888,486,0.0,913.64
96889,29,17778.99,11021.01
96890,60,31701.81,3298.19
96891,60,14051.26,1948.74
96892,0,0.0,10075.0
96893,60,1239.46,18760.54
96894,29,28642.89,1357.11
96895,60,2871.83,10128.17
96896,0,0.0,35000.0
96897,486,0.0,4286.11
96898,698,0.0,4748.23
96899,0,0.0,7200.0
96900,60,5307.58,6692.42
96901,0,0.0,10525.0
96902,0,0.0,22000.0
96903,0,0.0,11000.0
96904,29,12567.0,1433.0
96905,60,19335.73,1664.27
96906,0,0.0,22175.0
96907,0,0.0,22075.0
96908,60,22578.15,2421.85
96909,60,3560.56,1439.44
96910,0,0.0,10000.0
96911,60,4120.19,654.81
96912,0,0.0,7200.0
96913,151,9610.77,389.23
96914,0,0.0,15000.0
96915,0,0.0,3500.0
96916,0,0.0,14000.0
96917,29,13217.41,13307.59
96918,0,0.0,20000.0
96919,29,13600.18,12799.82
96920,60,33514.2,1485.8
96921,516,0.0,5943.7
96922,0,0.0,3000.0
96923,60,20524.19,4475.81
96924,29,9227.57,20772.43
96925,0,0.0,8000.0
96926,0,0.0,6600.0
96927,0,0.0,10000.0
96928,60,3906.83,2093.17
96929,60,32000.0,0.0
96930,60,15192.22,5807.78
96931,0,0.0,31000.0
96932,0,0.0,6450.0
96933,363,0.0,806.47
96934,60,2401.77,1098.23
96935,60,12894.81,5105.19
96936,0,0.0,14000.0
96937,60,3325.58,6674.42
96938,0,0.0,2500.0
96939,29,23796.88,1203.12
96940,29,5788.9,1211.1
96941,29,6624.47,1375.53
96942,60,11900.35,2099.65
96943,60,32882.29,1267.71
96944,60,11553.23,6446.77
96945,0,0.0,35000.0
96946,0,0.0,10000.0
96947,29,13017.47,2982.53
96948,60,6974.79,5025.21
96949,302,0.0,14941.65
96950,29,18988.94,6011.06
96951,0,0.0,13500.0
96952,0,0.0,3600.0
96953,606,0.0,7215.93
96954,29,18495.86,1504.14
96955,60,7337.49,162.51
96956,60,19021.27,978.73
96957,455,0.0,1205.61
96958,0,0.0,7000.0
96959,60,6957.69,13042.31
96960,60,9015.34,2984.66
96961,60,222.07,777.93
96962,0,0.0,15000.0
96963,0,0.0,9000.0
96964,0,0.0,8000.0
96965,516,0.0,1278.68
96966,0,0.0,6000.0
96967,0,0.0,17650.0
96968,60,995.9,504.1
96969,0,0.0,12375.0
96970,60,3881.56,2618.44
96971,29,2586.1,4488.9
96972,29,11587.57,412.43
96973,60,16669.06,2705.94
96974,60,516.32,983.68
96975,0,0.0,9600.0
96976,0,0.0,17000.0
96977,60,30440.06,4559.94
96978,667,0.0,1012.26
96979,60,291.48,708.52
96980,60,17140.01,859.99
96981,0,0.0,20000.0
96982,29,1419.87,8580.13
96983,60,6315.28,3684.72
96984,29,10604.61,29395.39
96985,60,964.7,3460.3
96986,0,0.0,24000.0
96987,272,0.0,3705.33
96988,0,0.0,7000.0
96989,60,34687.23,5312.77
96990,60,2731.09,18268.91
96991,60,4508.72,341.28
96992,29,4462.25,2537.75
96993,29,10414.9,1585.1
96994,0,0.0,4500.0
96995,60,11727.71,5272.29
96996,60,29672.39,10327.61
96997,29,17115.16,659.84
96998,60,4258.72,10141.28
96999,151,5992.27,2007.73
97000,0,0.0,13200.0
97001,60,13535.11,1464.89
97002,0,0.0,15000.0
97003,425,0.0,1407.33
97004,0,0.0,10800.0
97005,60,254.85,2420.15
97006,0,0.0,7000.0
97007,851,0.0,1289.88
97008,0,0.0,20875.0
97009,0,0.0,24000.0
97010,60,16388.0,8612.0
97011,60,4836.68,2363.32
97012,29,3133.66,26366.34
97013,0,0.0,35000.0
97014,210,0.0,7618.0
97015,0,0.0,19000.0
97016,547,0.0,3228.77
97017,0,0.0,15000.0
97018,0,0.0,8400.0
97019,0,0.0,15000.0
97020,0,0.0,10575.0
97021,0,0.0,15000.0
97022,60,1758.81,20241.19
97023,0,0.0,15600.0
97024,0,0.0,6500.0
97025,0,0.0,35000.0
97026,0,0.0,6000.0
97027,0,0.0,12000.0
97028,29,10740.03,5259.97
97029,0,0.0,10000.0
97030,29,21246.21,2753.79
97031,0,0.0,3000.0
97032,60,1225.25,2974.75
97033,29,1575.99,5624.01
97034,60,10067.57,3757.43
97035,60,11578.16,3421.84
97036,29,11250.54,20749.46
97037,0,0.0,32000.0
97038,29,16914.35,18085.65
97039,29,9158.77,8841.23
97040,60,14374.4,625.6
97041,29,2464.28,2435.72
97042,0,0.0,3225.0
97043,0,0.0,4000.0
97044,547,0.0,2708.61
97045,29,5336.07,6663.93
97046,29,11068.6,5031.4
97047,0,0.0,10625.0
97048,0,0.0,22500.0
97049,1156,0.0,2378.54
97050,0,0.0,6000.0
97051,60,18330.67,7394.33
97052,0,0.0,10000.0
97053,29,2591.03,8533.97
97054,29,13584.79,415.21
97055,60,5775.64,4224.36
97056,60,2925.37,74.63
97057,0,0.0,16000.0
97058,0,0.0,5000.0
97059,29,2072.38,7927.62
97060,0,0.0,13750.0
97061,0,0.0,14900.0
97062,60,16658.15,1341.85
97063,0,0.0,29100.0
97064,0,0.0,25000.0
97065,60,5746.75,1253.25
97066,0,0.0,35000.0
97067,0,0.0,3500.0
97068,60,3284.28,4515.72
97069,60,10000.0,0.0
97070,0,0.0,20000.0
97071,29,3996.07,803.93
97072,29,5185.94,4814.06
97073,60,18506.03,5493.97
97074,333,0.0,8555.28
97075,60,24744.43,4255.57
97076,60,24702.48,297.52
97077,0,0.0,12000.0
97078,60,6612.22,287.78
97079,0,0.0,35000.0
97080,0,0.0,8000.0
97081,0,0.0,6150.0
97082,29,9263.83,736.17
97083,0,0.0,4875.0
97084,29,9892.2,8607.8
97085,0,0.0,12000.0
97086,0,0.0,15000.0
97087,0,0.0,17225.0
97088,29,9001.98,5998.02
97089,0,0.0,20000.0
97090,29,11222.11,15777.89
97091,0,0.0,11950.0
97092,0,0.0,1000.0
97093,667,0.0,2902.44
97094,0,0.0,15000.0
97095,29,24766.86,233.14
97096,29,16539.83,3460.17
97097,1551,0.0,0.0
97098,29,8914.57,15085.43
97099,0,0.0,1000.0
97100,0,0.0,20000.0
97101,60,18550.28,1449.72
97102,0,0.0,6300.0
97103,60,9234.87,765.13
97104,0,0.0,24000.0
97105,0,0.0,7900.0
97106,0,0.0,11200.0
97107,0,0.0,24000.0
97108,60,27375.0,0.0
97109,29,1193.05,406.95
97110,0,0.0,15600.0
97111,29,14562.19,3437.81
97112,0,0.0,13800.0
97113,60,955.41,44.59
97114,29,24736.31,263.69
97115,1337,0.0,2337.46
97116,0,0.0,16500.0
97117,0,0.0,12800.0
97118,60,7485.61,8514.39
97119,1733,0.0,2186.24
97120,29,4888.34,111.66
97121,60,7310.35,7689.65
97122,60,24681.64,5318.36
97123,1459,0.0,8540.55
97124,0,0.0,16750.0
97125,60,11220.28,779.72
97126,29,10010.6,5989.4
97127,60,12000.0,0.0
97128,0,0.0,21000.0
97129,60,34218.42,781.58
97130,0,0.0,24000.0
97131,0,0.0,8000.0
97132,0,0.0,12000.0
97133,60,11370.41,8629.59
97134,29,11888.09,111.91
97135,0,0.0,13025.0
97136,29,17312.89,687.11
97137,0,0.0,35000.0
97138,0,0.0,7200.0
97139,0,0.0,7000.0
97140,0,0.0,35000.0
97141,29,12282.16,11717.84
97142,912,0.0,3878.53
97143,60,2329.61,2670.39
97144,60,5434.35,565.65
97145,0,0.0,7650.0
97146,0,0.0,16075.0
97147,272,0.0,2143.41
97148,60,1752.82,1247.18
97149,60,9528.72,471.28
97150,210,0.0,2110.84
97151,0,0.0,17000.0
97152,29,9195.24,1804.76
97153,60,1469.7,2130.3
97154,29,7877.86,522.14
97155,0,0.0,4450.0
97156,60,6836.38,5963.62
97157,0,0.0,12000.0
97158,29,21467.79,1007.21
97159,60,18700.51,1299.49
97160,60,9764.45,235.55
97161,29,3220.13,779.87
97162,0,0.0,9600.0
97163,29,39554.41,445.59
97164,0,0.0,10050.0
97165,0,0.0,10425.0
97166,29,9342.3,657.7
97167,0,0.0,12000.0
97168,0,0.0,9500.0
97169,60,1739.52,2260.48
97170,0,0.0,20000.0
97171,60,38473.08,1526.92
97172,0,0.0,3000.0
97173,455,0.0,6559.41
97174,881,0.0,7997.79
97175,60,9780.31,2219.69
97176,0,0.0,6000.0
97177,60,2686.25,5713.75
97178,60,10054.81,3945.19
97179,60,17738.83,2261.17
97180,0,0.0,35000.0
97181,302,0.0,3980.76
97182,0,0.0,10000.0
97183,60,16373.01,4626.99
97184,0,0.0,10900.0
97185,60,20520.77,479.23
97186,241,0.0,4402.87
97187,0,0.0,5400.0
97188,0,0.0,12000.0
97189,0,0.0,12000.0
97190,29,9368.56,5631.44
97191,60,3090.02,509.98
97192,0,0.0,8000.0
97193,0,0.0,3500.0
97194,60,4691.66,10708.34
97195,0,0.0,19200.0
97196,29,746.18,11253.82
97197,0,0.0,24000.0
97198,0,0.0,35000.0
97199,29,6700.36,5299.64
97200,60,738.46,5261.54
97201,1003,0.0,3643.01
97202,0,0.0,15325.0
97203,0,0.0,19500.0
97204,29,31565.6,4434.4
97205,0,0.0,20000.0
97206,1156,0.0,513.42
97207,29,25881.17,14118.83
97208,0,0.0,20000.0
97209,0,0.0,19750.0
97210,516,0.0,8259.89
97211,0,0.0,10000.0
97212,60,31796.06,3203.94
97213,0,0.0,18000.0
97214,0,0.0,24000.0
97215,29,23955.21,1044.79
97216,60,3361.96,3438.04
97217,29,6408.8,14091.2
97218,0,0.0,20000.0
97219,29,2395.43,12604.57
97220,0,0.0,35000.0
97221,1033,0.0,5522.31
97222,0,0.0,20000.0
97223,60,1953.19,4446.81
97224,0,0.0,7000.0
97225,29,5999.39,4800.61
97226,60,13688.12,1311.88
97227,60,4752.33,247.67
97228,0,0.0,8000.0
97229,29,35182.91,817.09
97230,60,7918.53,2081.47
97231,60,19607.9,392.1
97232,60,2393.69,606.31
97233,0,0.0,4000.0
97234,972,0.0,7336.21
97235,60,4830.24,1169.76
97236,60,1171.75,2028.25
97237,60,9528.72,471.28
97238,60,614.02,5485.98
97239,60,6652.19,1097.81
97240,0,0.0,3950.0
97241,1064,0.0,7100.59
97242,29,11737.29,3262.71
97243,0,0.0,6025.0
97244,302,0.0,7245.81
97245,60,8641.98,11358.02
97246,0,0.0,30000.0
97247,1186,0.0,4350.43
97248,0,0.0,10000.0
97249,60,2891.16,9108.84
97250,29,4570.11,429.89
97251,0,0.0,15000.0
97252,60,9632.11,2367.89
97253,60,20332.6,11667.4
97254,60,39015.01,984.99
97255,0,0.0,6000.0
97256,0,0.0,6625.0
97257,1125,0.0,10033.92
97258,0,0.0,10000.0
97259,60,18406.93,2593.07
97260,0,0.0,8000.0
97261,0,0.0,8000.0
97262,60,8425.65,3574.35
97263,29,34091.66,5908.34
97264,29,14271.98,4928.02
97265,60,28795.32,6204.68
97266,60,2565.47,18434.53
97267,60,1515.15,5484.85
97268,60,20000.0,0.0
97269,0,0.0,12000.0
97270,60,23320.37,16679.63
97271,60,22281.35,12718.65
97272,637,0.0,2921.21
97273,0,0.0,21000.0
97274,0,0.0,10000.0
97275,60,1325.43,3674.57
97276,29,1489.43,510.57
97277,0,0.0,16000.0
97278,60,15322.71,677.29
97279,0,0.0,8000.0
97280,60,4526.47,4473.53
97281,0,0.0,3700.0
97282,29,19088.58,911.42
97283,0,0.0,15000.0
97284,29,14531.83,1468.17
97285,394,0.0,3575.35
97286,0,0.0,6000.0
97287,0,0.0,16200.0
97288,90,1357.96,5642.04
97289,0,0.0,20000.0
97290,0,0.0,6000.0
97291,575,0.0,2575.07
97292,60,6668.95,2831.05
97293,60,7754.39,5920.61
97294,60,3291.27,15208.73
97295,29,20325.76,674.24
97296,60,8491.99,7508.01
97297,0,0.0,18000.0
97298,29,2916.43,3583.57
97299,60,10089.13,4910.87
97300,60,20051.92,773.08
97301,60,13107.43,5892.57
97302,0,0.0,11200.0
97303,60,6000.0,0.0
97304,0,0.0,1600.0
97305,29,4382.66,21217.34
97306,0,0.0,12000.0
97307,0,0.0,10000.0
97308,60,27374.48,2625.52
97309,60,9342.3,657.7
97310,60,16228.89,3571.11
97311,29,38473.08,1526.92
97312,60,5255.82,13319.18
97313,0,0.0,7200.0
97314,29,2652.71,2847.29
97315,29,982.87,15017.13
97316,0,0.0,6000.0
97317,851,0.0,1111.08
97318,29,11799.36,12200.64
97319,29,4360.9,5639.1
97320,60,5702.8,297.2
97321,0,0.0,12450.0
97322,0,0.0,8500.0
97323,0,0.0,12000.0
97324,29,8176.64,2823.36
97325,0,0.0,15500.0
97326,0,0.0,28000.0
97327,394,0.0,6947.79
97328,0,0.0,23000.0
97329,29,9760.0,240.0
97330,0,0.0,6575.0
97331,0,0.0,10000.0
97332,698,0.0,13092.91
97333,60,8301.87,1698.13
97334,606,0.0,541.8
97335,60,10597.24,3402.76
97336,29,7372.66,4202.34
97337,0,0.0,24000.0
97338,60,16914.12,3085.88
97339,0,0.0,27850.0
97340,60,4506.28,3493.72
97341,0,0.0,24000.0
97342,0,0.0,30000.0
97343,60,540.27,2159.73
97344,0,0.0,9750.0
97345,0,0.0,5600.0
97346,516,0.0,2770.72
97347,60,2470.14,3529.86
97348,0,0.0,16000.0
97349,0,0.0,11350.0
97350,0,0.0,8500.0
97351,60,4169.86,10830.14
97352,941,0.0,391.01
97353,60,27214.7,2785.3
97354,29,33612.5,812.5
97355,0,0.0,32500.0
97356,0,0.0,8500.0
97357,29,14759.98,5240.02
97358,0,0.0,16625.0
97359,0,0.0,22525.0
97360,60,3929.64,12070.36
97361,29,9264.37,3535.63
97362,60,499.47,14500.53
97363,272,0.0,2446.0
97364,60,3382.99,4617.01
97365,0,0.0,10000.0
97366,0,0.0,10000.0
97367,60,22646.9,1353.1
97368,0,0.0,6000.0
97369,0,0.0,7900.0
97370,60,3259.34,740.66
97371,0,0.0,7500.0
